local_id,paper_id,title,year,first_author,institution,country,venue,subtopic,citations,references,n_authors,author_share
P1278,https://openalex.org/W4412785237,AI or nay? Evaluating the potential use of ChatGPT (Open AI) and Perplexity AI in undergraduate nursing research: An exploratory case study,2025.0,Jamie Qiao Xin Ng,National University Of Singapore,SG,Nurse Education in Practice,Artificial Intelligence in Healthcare and Education,0.0,54.0,7.0,0.1428571428571428
P1279,https://openalex.org/W3094124570,GraphSpeech: Syntax-Aware Graph Attention Network For Neural Speech Synthesis,2022.0,Rui Liu,National University Of Singapore,SG,arXiv (Cornell University),Natural Language Processing Techniques,13.0,31.0,3.0,0.3333333333333333
P1280,https://openalex.org/W3167335398,SIGTYP 2021 Shared Task: Robust Spoken Language Identification,2021.0,Elizabeth Salesky,Saarland University,DE,Unknown,Natural Language Processing Techniques,12.0,25.0,9.0,0.1111111111111111
P1282,https://openalex.org/W3126495340,Ethical issues in computational pathology,2021.0,Tom Sorell,University Of Warwick,GB,Journal of Medical Ethics,Artificial Intelligence in Healthcare and Education,29.0,23.0,3.0,0.3333333333333333
P1287,https://openalex.org/W3217523026,Challenges of Implementing Artificial Intelligence in Interventional Radiology,2021.0,Sina Mazaheri,Emory University,US,Seminars in Interventional Radiology,Artificial Intelligence in Healthcare and Education,16.0,38.0,5.0,0.2
P1288,https://openalex.org/W4200227933,1 AI &amp; me: perceptions of AI in medicine amongst children and young people,2021.0,Sheena Visram,University College London,GB,Oral Presentations,Artificial Intelligence in Healthcare and Education,0.0,0.0,4.0,0.25
P1289,https://openalex.org/W4415047016,LLM-Assisted Dialect-Agnostic SQL Query Parsing,2025.0,Junwen An,National University Of Singapore,SG,Unknown,Natural Language Processing Techniques,0.0,9.0,1.0,1.0
P1290,https://openalex.org/W4391437877,Adoption of AI for Precision Medicine,2024.0,Sotirios Tsaftaris,University Of Edinburgh,GB,Unknown,Artificial Intelligence in Healthcare and Education,0.0,0.0,4.0,0.25
P1293,https://openalex.org/W4392162383,ChatGPT Demonstrates Potential for Identifying Psychiatric Disorders: Application to Childbirth-Related Post-Traumatic Stress Disorder,2024.0,Alon Bartal,Bridge University,SS,Research Square (Research Square),Artificial Intelligence in Healthcare and Education,3.0,59.0,4.0,0.25
P1294,https://openalex.org/W4200075688,Safe and Ethical Artificial Intelligence in Radiotherapy – Lessons Learned From the Aviation Industry,2021.0,R. Hallows,Rolls-Royce (United Kingdom),GB,Clinical Oncology,Artificial Intelligence in Healthcare and Education,13.0,2.0,5.0,0.2
P1295,https://openalex.org/W4404093611,Large language models as a diagnostic support tool in neuropathology,2024.0,Katherine J Hewitt,University Hospital Carl Gustav Carus,DE,The Journal of Pathology Clinical Research,Artificial Intelligence in Healthcare and Education,12.0,22.0,7.0,0.1428571428571428
P1296,https://openalex.org/W4385573907,Autoregressive Structured Prediction with Language Models,2022.0,Tianyu Liu,Eth Zurich,CH,Unknown,Natural Language Processing Techniques,25.0,37.0,5.0,0.2
P1297,https://openalex.org/W4294233785,HAIM: Holistic AI for Medicine,2022.0,Dimitris Bertsimas,Massachusetts Institute Of Technology,US,Unknown,Machine Learning in Healthcare,0.0,0.0,1.0,1.0
P1300,https://openalex.org/W4408258479,Domain Specific Finetuning of LLMs Using PEFT Techniques,2025.0,Deva Kumar Gajulamandyam,San Jose State University,US,Unknown,Natural Language Processing Techniques,0.0,26.0,7.0,0.1428571428571428
P1303,https://openalex.org/W4410538665,Evaluating Correct-Consistency and Robustness in Code-Generating LLMs,2025.0,Shahin Honarvar,Imperial College London,GB,Unknown,Natural Language Processing Techniques,0.0,29.0,1.0,1.0
P1324,https://openalex.org/W4405092520,Optimized Multi-Class <i>VTE-BERT</i> Large Language Model for Prediction of Cancer Associated Thrombosis Phenotype,2024.0,Ang Li,Baylor College Of Medicine,US,Blood,Artificial Intelligence in Healthcare,1.0,0.0,15.0,0.0666666666666666
P1325,https://openalex.org/W4312211961,Avoiding bias in artificial intelligence,2022.0,David A. Gudis,Columbia University Irving Medical Center,US,International Forum of Allergy & Rhinology,Artificial Intelligence in Healthcare and Education,13.0,11.0,4.0,0.25
P1331,https://openalex.org/W4415537304,Breaking the Modality Barrier: Universal Embedding Learning with Multimodal LLMs,2025.0,Tiancheng Gu,The University Of Sydney,AU,Unknown,Natural Language Processing Techniques,0.0,9.0,9.0,0.1111111111111111
P1337,https://openalex.org/W4404958693,Integrating Machine Learning and Large Language Models to Advance Exploration of Electrochemical Reactions,2024.0,Zhiling Zheng,Massachusetts Institute Of Technology,US,Angewandte Chemie,Machine Learning in Materials Science,4.0,25.0,10.0,0.1
P1340,https://openalex.org/W4407599900,Deploying AI in radiology,2025.0,F J Gilbert,University Of Cambridge,GB,Clinical Radiology,Artificial Intelligence in Healthcare and Education,0.0,0.0,1.0,1.0
P1341,https://openalex.org/W4407681482,Teaching with AI (GPT),2025.0,Rongxin Liu,Harvard University Press,US,Unknown,Artificial Intelligence in Healthcare and Education,0.0,0.0,4.0,0.25
P1342,https://openalex.org/W4413389590,Introduction to the Foundations and Regulation of Generative AI,2025.0,Philipp Hacker,University Of Oxford,GB,Oxford University Press eBooks,Artificial Intelligence in Education,0.0,0.0,4.0,0.25
P1343,https://openalex.org/W4408566327,Biomedical data and AI,2025.0,Hao Xu,Center For Life Sciences,CN,Science China Life Sciences,Artificial Intelligence in Healthcare,0.0,6.0,30.0,0.0333333333333333
P1346,https://openalex.org/W4287887887,RNRE-NLP at SemEval-2022 Task 4: Patronizing and Condescending Language Detection,2022.0,Rylan Yang,Stanford University,US,Proceedings of the 16th International Workshop on Semantic Evaluation (SemEval-2022),Natural Language Processing Techniques,0.0,11.0,3.0,0.3333333333333333
P1349,https://openalex.org/W4392901409,AI Fairness in Practice - Guidance Brief,2024.0,David Leslie,The Alan Turing Institute,GB,SSRN Electronic Journal,Artificial Intelligence in Healthcare and Education,0.0,0.0,13.0,0.0769230769230769
P1352,https://openalex.org/W4409720024,Rambler in the Wild: A Diary Study of LLM-Assisted Writing With Speech,2025.0,Xuyu Yang,City University Of Hong Kong,HK,Unknown,Natural Language Processing Techniques,0.0,12.0,6.0,0.1666666666666666
P1355,https://openalex.org/W4290927771,4SDrug: Symptom-based Set-to-set Small and Safe Drug Recommendation,2022.0,Yanchao Tan,Fuzhou University,CN,Proceedings of the 28th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,Machine Learning in Healthcare,37.0,52.0,8.0,0.125
P1356,https://openalex.org/W4401863652,The First Workshop on AI Behavioral Science,2024.0,Himabindu Lakkaraju,Harvard University Press,US,Unknown,Artificial Intelligence in Healthcare and Education,0.0,5.0,5.0,0.2
P1357,https://openalex.org/W2614261290,A time-sensitive historical thesaurus-based semantic tagger for deep semantic annotation,2017.0,Scott Piao,Lancaster University,GB,Computer Speech & Language,Natural Language Processing Techniques,24.0,60.0,9.0,0.1111111111111111
P1360,https://openalex.org/W4409978812,One Person Dialogues: Concerns About LLM-Human Interactions,2025.0,Darren Frey,Institut D'Etudes Politiques De Paris,FR,Harvard Data Science Review,Natural Language Processing Techniques,0.0,0.0,2.0,0.5
P1361,https://openalex.org/W4295250039,On the role of artificial intelligence in psychiatry,2022.0,Emma Rocheteau,University Of Cambridge,GB,The British Journal of Psychiatry,Machine Learning in Healthcare,17.0,24.0,1.0,1.0
P1362,https://openalex.org/W4414404881,The “Question Neighbourhood” Approach for Systematic Evaluation of Code-Generating LLMs,2025.0,Shahin Honarvar,Imperial College London,GB,IEEE Transactions on Software Engineering,Natural Language Processing Techniques,0.0,0.0,3.0,0.3333333333333333
P1363,https://openalex.org/W4410193052,Weakly supervised language models for automated extraction of critical findings from radiology reports,2025.0,Avisha Das,Mayo Clinic In Florida,US,npj Digital Medicine,Machine Learning in Healthcare,2.0,31.0,5.0,0.2
P1367,https://openalex.org/W2789533897,"Artificial Intelligence Can Make Our Jail System More Efficient, Equitable and Just",2018.0,Arthur Rizer,Manchester College,GB,SSRN Electronic Journal,Artificial Intelligence in Law,22.0,0.0,2.0,0.5
P1368,https://openalex.org/W4394580124,Large language models in cryptocurrency securities cases: can a GPT model meaningfully assist lawyers?,2024.0,Arianna Trozze,University College London,GB,Artificial Intelligence and Law,Artificial Intelligence in Law,12.0,25.0,3.0,0.3333333333333333
P1369,https://openalex.org/W4213325741,Meta Learning and the AI Learning Process,2022.0,Samyakh Tukra,Imperial College London,GB,Artificial Intelligence in Medicine,Machine Learning and Data Classification,0.0,40.0,3.0,0.3333333333333333
P1370,https://openalex.org/W4393621176,A collection of North Tujia (Bifzivsar 北部土家语) vocabulary and textual passages for use in NLP,2021.0,Yulou Zhou,Stanford University,US,Zenodo (CERN European Organization for Nuclear Research),Natural Language Processing Techniques,0.0,0.0,2.0,0.5
P1371,https://openalex.org/W4241489836,"What counts as an exemplar model, anyway? A commentary on Ambridge (2020)",2020.0,Kyle Mahowald,Stanford University,US,Unknown,Natural Language Processing Techniques,2.0,10.0,3.0,0.3333333333333333
P1373,https://openalex.org/W4393746467,A collection of North Tujia (Bifzivsar 北部土家语) vocabulary and textual passages for use in NLP,2021.0,Yulou Zhou,Stanford University,US,Zenodo (CERN European Organization for Nuclear Research),Natural Language Processing Techniques,0.0,0.0,2.0,0.5
P1375,https://openalex.org/W4393650947,A collection of North Tujia (Bifzivsar 北部土家语) vocabulary and textual passages for use in NLP,2021.0,Yulou Zhou,Stanford University,US,Zenodo (CERN European Organization for Nuclear Research),Natural Language Processing Techniques,0.0,0.0,2.0,0.5
P1377,https://openalex.org/W4389519395,Pushdown Layers: Encoding Recursive Structure in Transformer Language Models,2023.0,Shikhar Murty,Laboratoire D'Informatique De Paris-Nord,FR,Unknown,Natural Language Processing Techniques,0.0,42.0,4.0,0.25
P1380,https://openalex.org/W3213502842,Choosing the Human- or the AI-Doctor? How Subconscious and Reflective Cognition Relates to Risk and Benefit Perceptions of AI in Healthcare,2022.0,Sophie Kerstan,Eth Zurich,CH,TMS Proceedings 2021,Artificial Intelligence in Healthcare and Education,0.0,0.0,3.0,0.3333333333333333
P1381,https://openalex.org/W3044203156,"Equity, Inclusivity, and Innovative Digital Technologies to Improve Adolescent and Young Adult Health",2020.0,Sonoo Thadaney Israni,Stanford University,US,Journal of Adolescent Health,Artificial Intelligence in Healthcare and Education,21.0,17.0,4.0,0.25
P1383,https://openalex.org/W4390659831,Measuring Implicit Bias in ICU Notes Using Word-Embedding Neural Network Models,2024.0,Julien Cobert,San Francisco Va Health Care System,US,CHEST Journal,Machine Learning in Healthcare,7.0,42.0,14.0,0.0714285714285714
P1385,https://openalex.org/W4365797160,Supervised Learning Algorithms: A Comparison,2020.0,Deva Kumari A.,Massachusetts Institute Of Technology,US,Kristu Jayanti Journal of Computational Sciences (KJCS),Machine Learning and Data Classification,18.0,5.0,4.0,0.25
P1386,https://openalex.org/W4395101821,Current Status of NLP in South East Asia with Insights from Multilingualism and Language Diversity,2023.0,Alham Fikri Aji,National University Of Singapore,SG,Unknown,Natural Language Processing Techniques,0.0,19.0,11.0,0.0909090909090909
P1387,https://openalex.org/W3015599195,"Artificial Intelligence – Implications for the Legal Profession, Adversarial Process and Rule of Law",2020.0,Adrian A. S. Zuckerman,University Of Oxford,GB,SSRN Electronic Journal,Artificial Intelligence in Law,13.0,0.0,1.0,1.0
P1388,https://openalex.org/W4391050741,Evaluating Large Language Models in Echocardiography Reporting: Opportunities and Challenges,2024.0,Chieh-Ju Chao,Mayo Clinic,US,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,9.0,50.0,14.0,0.0714285714285714
P1398,https://openalex.org/W4412035812,The Benefits and Risks of LLMs for Facilitating Medical Decision-Making Among Laypersons,2025.0,Charisse Foo,National University Of Singapore,SG,Unknown,Artificial Intelligence in Healthcare and Education,0.0,58.0,6.0,0.1666666666666666
P1403,https://openalex.org/W4401723856,AI Research fellowship in Boston,2024.0,Ryuichiro Yagi,Brigham And Women'S Hospital,US,Japanese Journal of Thrombosis and Hemostasis,Artificial Intelligence in Healthcare and Education,0.0,1.0,1.0,1.0
P1411,https://openalex.org/W4287547770,Patient and professional perception of AI in healthcare in Europe,2020.0,"Goldsworthy, Christopher",University Of Oxford,GB,Zenodo (CERN European Organization for Nuclear Research),Artificial Intelligence in Healthcare and Education,0.0,0.0,1.0,1.0
P1412,https://openalex.org/W4365998645,Artificial Intelligence Guided Studies of van der Waals Magnets,2023.0,Trevor David Rhone,Rensselaer Polytechnic Institute,US,Advanced Theory and Simulations,Machine Learning in Materials Science,15.0,60.0,9.0,0.1111111111111111
P1416,https://openalex.org/W4407862079,A Pilot Analysis Investigating the Use of AI in Malingering.,2025.0,Scott A Gershan,Northwestern University,US,PubMed,Artificial Intelligence in Healthcare and Education,0.0,0.0,3.0,0.3333333333333333
P1419,https://openalex.org/W4402604634,ChatGPT and Large Language Models in Radiology: Perspectives From the Field,2024.0,Manisha Bahl,Harvard University,US,American Journal of Roentgenology,Artificial Intelligence in Healthcare and Education,1.0,2.0,6.0,0.1666666666666666
P1421,https://openalex.org/W4281384181,dcbench,2022.0,Sabri Eyuboglu,Stanford Medicine,US,Unknown,Machine Learning and Data Classification,14.0,8.0,5.0,0.2
P1425,https://openalex.org/W4285179082,Natural Language Processing for Multilingual Task-Oriented Dialogue,2022.0,Evgeniia Razumovskaia,University Of Cambridge,GB,Unknown,Natural Language Processing Techniques,7.0,47.0,5.0,0.2
